Code,Name,Year,GDP,GCF,POP,TRADE,GOV_EXP,LIFE_EXP
BGD,Bangladesh,1973,8086725729.3407,8.71200689758102,2.86304698541463,18.3946565109774,3.93877814067019,49.914
BGD,Bangladesh,1974,12512460519.7088,7.37485722304406,2.83120108031118,14.0496210654104,4.64272057478671,49.589
BGD,Bangladesh,1975,19448348073.4565,6.14790581498772,2.62225253859974,10.9956261323865,3.16378396543982,50.627
BGD,Bangladesh,1976,10117113333.3333,9.91136204173915,2.53766860687182,22.3822749296616,4.06794100708768,50.951
BGD,Bangladesh,1977,9651149301.8746,11.5232177984098,2.48827316770837,19.4221981983695,5.08923904100949,51.265
BGD,Bangladesh,1978,13281767142.8571,11.5467985472657,2.44031003262387,21.0385149611892,4.87557087798912,51.596
BGD,Bangladesh,1979,15565480321.9448,11.2038721266497,2.40897300494193,21.9070635430834,6.28376859918816,51.959
BGD,Bangladesh,1980,18138049095.6072,14.4393912962956,2.39314899487113,23.377231112235,6.14104064791632,52.278
BGD,Bangladesh,1981,20249694002.448,17.1557664410058,2.56483208942694,19.2471590909091,4.39132011605416,52.638
BGD,Bangladesh,1982,18525399201.5968,17.3632790930077,2.74311077918066,20.6069241937352,4.43233517127319,53.012
BGD,Bangladesh,1983,17609048821.5488,16.5627367701504,2.67956773551459,20.3168806212371,4.3091271083747,53.441
BGD,Bangladesh,1984,18920840000,16.4842575699599,2.5678961557477,16.8117271749034,4.34462740554859,53.826
BGD,Bangladesh,1985,22278423076.9231,15.8309437037216,2.4627628154011,18.2221846249994,4.03063329644585,53.937
BGD,Bangladesh,1986,21774033333.3333,16.1764548292232,2.34793582288977,17.0187425082782,4.20118152968138,54.592
BGD,Bangladesh,1987,24298032258.0645,15.4734420283602,2.23879919175218,16.6877976312963,4.14317368059806,54.899
BGD,Bangladesh,1988,26579005558.3652,15.7359830693445,2.12729956278453,17.6780643099612,4.16537536251982,55.174
BGD,Bangladesh,1989,28781715188.8919,16.1209144348967,2.04742252381831,18.3251740190693,4.15394423380197,55.514
BGD,Bangladesh,1990,31598340778.2164,16.4586755151535,1.9903336888239,18.9665020125385,4.05325016763114,55.822
BGD,Bangladesh,1991,30957483949.5798,16.8959474633294,1.91061096227259,18.8898268850747,4.13633163394744,53.781
BGD,Bangladesh,1992,31708874594.1645,17.3050292766937,1.8848730627462,19.9340055024511,4.45122187024089,56.592
BGD,Bangladesh,1993,33166519417.9894,17.9468320109013,1.86277225280699,23.1215830698982,4.95383869591304,57.073
BGD,Bangladesh,1994,33768660882.793,18.402556188374,1.85417955110796,22.8658645545703,4.88315945317799,57.64
BGD,Bangladesh,1995,37939748768.6567,19.1197958221399,1.85825551797916,28.2094960764218,4.62988612520877,58.244
BGD,Bangladesh,1996,46438484107.5795,20.7299506037379,1.82805195849607,26.0760877233809,4.72749921814699,58.94
BGD,Bangladesh,1997,48244309133.4895,21.8162145054057,1.85349089461291,26.3255133900833,4.90298208959861,59.671
BGD,Bangladesh,1998,49984559471.3656,22.1214128239602,1.88796139153147,27.8800634028394,5.12567978040796,60.429
BGD,Bangladesh,1999,51270569883.5275,22.7213703034657,1.89951780093278,28.3879405571158,5.03961520253427,61.244
BGD,Bangladesh,2000,53369787318.6245,23.8085625731369,1.82732806740512,29.3217143619038,4.97312138319291,62.049
BGD,Bangladesh,2001,53991289844.3291,24.1743067306933,1.66689324749509,32.0980170730117,4.84565983723317,62.836
BGD,Bangladesh,2002,54724081490.5102,24.3414161366729,1.54340635736975,28.9673807211649,5.02264856478482,63.591
BGD,Bangladesh,2003,60158929188.2556,24.6791888612834,1.45530530506763,27.657884900158,5.12829861719188,64.288
BGD,Bangladesh,2004,65108544250.0425,24.9918339447004,1.36154790691024,26.8582341492431,5.17438311061483,64.912
BGD,Bangladesh,2005,69476001239.419,25.8304355145863,1.2606651625389,34.396934864465,5.18022516467283,65.509
BGD,Bangladesh,2006,71795736172.1561,26.1441457474299,1.16116775095831,38.1119244325921,5.44007855680545,66.048
BGD,Bangladesh,2007,79611644974.5571,26.1784970672047,1.07564253185597,39.9423826531735,5.35945621469055,66.458
BGD,Bangladesh,2008,91636997370.9772,26.2022714003991,0.9984405660693,42.6209140325589,5.17827687820651,67.047
BGD,Bangladesh,2009,102475158190.998,26.2060570157536,0.931892491457971,40.092796223023,5.09374516609514,67.527
BGD,Bangladesh,2010,115275540051.262,26.2466561760577,0.876530534249878,37.8028426708321,5.07532583559895,68.009
BGD,Bangladesh,2011,128607482310.357,27.4209733686034,0.908525895582217,47.4208498356898,5.0974466876342,68.499
BGD,Bangladesh,2012,133310747603.483,28.2623350097187,0.958355912717609,48.1109227490467,5.03934251857421,68.989
BGD,Bangladesh,2013,149998957434.186,28.3896207536466,0.938408350120779,46.2964027228174,5.11613164192944,69.487
BGD,Bangladesh,2014,172886611653.786,28.5778757115563,0.911167733810249,44.5140801968096,5.33752075651661,70.016
BGD,Bangladesh,2015,195146608978.131,28.886689247008,0.89381937776758,42.0859963070382,5.40424038147983,70.543
BGD,Bangladesh,2016,265224515675.034,30.2397639179985,0.892432416039535,31.3341501346142,5.86529831496558,71.075
BGD,Bangladesh,2017,293732446624.596,30.9468731155675,0.850917315689336,29.9997306724343,6.02233215987973,71.606
BGD,Bangladesh,2018,321362752441.78,31.8225747704431,0.820955197842845,32.5146317240884,5.95916693091491,72.122
BGD,Bangladesh,2019,351231654603.692,32.2137331126266,0.84641125179804,31.5780544912404,6.2381894055709,72.625
BGD,Bangladesh,2020,373979442362.193,31.3079413414304,0.836310836229073,26.271447376215,5.97120729189186,71.421
BGD,Bangladesh,2021,416271647911.014,31.0187387357172,0.814977993693211,27.7240047036631,5.88274868783073,71.103
BGD,Bangladesh,2022,460131689083.083,32.047275580905,1.02423384746683,33.7799672705735,5.69899955596024,74.265
BGD,Bangladesh,2023,437415333018.291,30.9512000834944,1.22171475464107,30.9829714104596,5.66516962733289,74.672
BGD,Bangladesh,2024,450119432068.852,30.7004900245244,1.21462115417186,26.7780758040478,5.90807444317003,74.93
BGD,Bangladesh,2025,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,1960,17030465539.3906,17.5232269408406,NA,12.6154715278744,12.5596955904002,53.162
BRA,Brazil,1961,17275940449.3837,18.8354665120659,3.0171240213529402,12.8933967789278,12.9162169083743,53.594
BRA,Brazil,1962,19231747851.5332,20.3126738423307,2.98413178984127,9.38485014285999,12.0964094901385,54.017
BRA,Brazil,1963,23287712878.2002,19.0396965842808,2.94697800169989,17.9399844236981,12.7368474442453,54.452
BRA,Brazil,1964,20963733694.9749,18.8226041657334,2.89384532588109,12.2058053601836,11.851968516625,54.848
BRA,Brazil,1965,22465522884.0988,19.4218502397387,2.81797346768923,12.8920351041091,10.5456847151613,55.243
BRA,Brazil,1966,28283323733.1114,19.0343850340575,2.73236317426946,12.2632941076674,10.6690658167339,55.625
BRA,Brazil,1967,31086389194.961,16.6495536472918,2.64271600538347,11.3543843508467,11.3543843508467,56.016
BRA,Brazil,1968,33930457425.2613,18.8871335395952,2.56183412825181,12.5906263621837,11.1149937580771,56.47
BRA,Brazil,1969,37171640818.5863,22.5249333862905,2.50796582962001,13.2759246918131,10.8982828674882,56.898
BRA,Brazil,1970,42327664793.6934,20.5420007091554,2.47317174130758,14.4791733661385,11.3246354178855,57.338
BRA,Brazil,1971,48869830901.7878,21.2625148787298,2.44801384438618,14.6509169793049,11.0981152345092,57.786
BRA,Brazil,1972,58434858374.8696,21.2085471898153,2.43336258601704,16.1319526216382,10.7720913280882,58.255
BRA,Brazil,1973,83592275862.9982,22.0447346391829,2.42103657885576,16.8561891361338,9.90642975311758,58.681
BRA,Brazil,1974,109794519727.538,24.3114640242604,2.39665879234277,20.9677780688456,9.32983875373664,59.081
BRA,Brazil,1975,129203555238.827,25.6975921331099,2.37884287680594,18.2343303683349,10.1851800259585,59.556
BRA,Brazil,1976,153168949208.207,23.0421198404484,2.38155616304412,16.4155479824129,10.4870945451757,60.007
BRA,Brazil,1977,176344101401.941,22.0475188520747,2.38655749823333,15.1552494051265,9.42630744535613,60.461
BRA,Brazil,1978,200278646123.581,23.0331267356395,2.38605063277526,14.5778875985257,9.68052852137433,60.922
BRA,Brazil,1979,221338204480.222,23.1379277243404,2.37626195376506,16.5668826070039,9.90043859063946,61.365
BRA,Brazil,1980,237393489892.637,23.1135062558596,2.35969066147983,20.1554074919697,9.1063174474986,61.819
BRA,Brazil,1981,258015174748.648,23.580302746211,2.328674853913,19.6329239927092,9.51874160060973,62.267
BRA,Brazil,1982,271314113768.417,21.8998565393313,2.27914448988333,16.4911703717319,10.3881016194293,62.708
BRA,Brazil,1983,189656506321.431,17.8825127668248,2.23365283811212,21.9003525232033,10.3559481952446,63.133
BRA,Brazil,1984,188339974086.58,17.4692254111657,2.18625478508242,23.8300746657723,9.19464987548048,63.553
BRA,Brazil,1985,210879844638.877,20.299093219092,2.13058251317121,20.4497665840761,10.4338900725915,63.98
BRA,Brazil,1986,256480852471.129,19.9608396615159,2.0601457180807,15.8606541452464,11.1592046131695,64.389
BRA,Brazil,1987,283056836893.838,23.1736016647865,1.98157140954846,16.2623973390749,12.6374579272704,64.785
BRA,Brazil,1988,307881930752.268,24.3442266859346,1.91028205578332,17.7672447097778,13.4929526900474,65.161
BRA,Brazil,1989,412990820287.42,26.9027870382664,1.84389971585717,14.3908776472134,15.4991373147458,65.514
BRA,Brazil,1990,390725626002.866,20.1677066020429,1.78613575086263,15.1555990810218,19.2909224528275,65.862
BRA,Brazil,1991,342609231342.783,19.768768868394,1.71576956519978,16.5920777626646,17.8998440765684,66.203
BRA,Brazil,1992,328187960871.951,18.9345399423489,1.66724681782032,19.2533747878959,17.0630155947621,66.539
BRA,Brazil,1993,368295778245.09,20.8463552065145,1.61992855794359,19.5993205474635,17.6640230381336,66.892
BRA,Brazil,1994,525369851353.742,22.1455629464805,1.56329973533197,18.6747597961023,17.8657165129222,67.293
BRA,Brazil,1995,769333330411.575,17.2923463458623,1.53901255207011,16.9844599991956,20.9279248587451,67.701
BRA,Brazil,1996,850426433004.077,17.2669463783506,1.51410759163045,15.6355914783829,19.7508265125741,68.108
BRA,Brazil,1997,883206452795.124,17.7639856150889,1.48650426533337,16.5762092633371,19.5352948012041,68.505
BRA,Brazil,1998,863711007325.493,18.1647519173076,1.48772098102752,16.438584928207,20.0705315840705,68.848
BRA,Brazil,1999,599642075004.471,17.3895597433765,1.45652767159292,20.982166473881,19.7826907684467,69.211
BRA,Brazil,2000,655448188259.351,18.90311926897,1.37521128317928,22.6397613589755,18.7678457433113,69.584
BRA,Brazil,2001,559983704094.17,18.7418602932515,1.30335503159977,26.936285024943,19.3432950151268,69.98
BRA,Brazil,2002,509795270685.19,17.4490794845036,1.24142062598122,27.6183574077173,19.8096623433068,70.396
BRA,Brazil,2003,558233724164.711,16.8566883977988,1.18021395482771,28.1403847215489,19.0774784940227,70.884
BRA,Brazil,2004,669289321944.512,17.9125683419391,1.12991417032023,29.6782524803495,18.467583921631,71.361
BRA,Brazil,2005,891633826625.407,17.2048834481574,1.09590612526605,27.0867952052479,18.8900014180073,71.832
BRA,Brazil,2006,1107626711163.23,17.8164738802739,1.05833842529955,26.0416998879446,19.0389169434879,72.296
BRA,Brazil,2007,1397114247188.89,19.8193259823578,1.01236820635667,25.2926113757805,18.9429876166654,72.73
BRA,Brazil,2008,1695855391757.96,21.6193828522601,0.957984635895359,27.2575694165953,18.8393928715842,73.111
BRA,Brazil,2009,1666996294252.12,18.7961350295102,0.895632239477021,22.1059756060711,19.6506384028556,73.457
BRA,Brazil,2010,2208838108484.35,21.801321557926,0.84088322514573,22.7721781132208,19.0168578361845,73.779
BRA,Brazil,2011,2616156606579.21,21.826271117187,0.81381388423754,23.9344051765103,18.6692569362796,74.047
BRA,Brazil,2012,2465228293706.86,21.4172253693275,0.811598483382088,25.1142736103322,18.530103265812,74.335
BRA,Brazil,2013,2472819362043.74,21.6937669560679,0.810511647523289,25.7859573281452,18.8924789945529,74.609
BRA,Brazil,2014,2456043766032.38,20.5484107558184,0.806314177734439,24.685405813292,19.1535387106968,74.823
BRA,Brazil,2015,1802211999456.42,17.4116258667237,0.791721773592796,26.9536259372369,19.7768199561866,75.106
BRA,Brazil,2016,1795693265999.04,14.9695469727335,0.761972670496742,24.5336820770756,20.3792974269012,75.081
BRA,Brazil,2017,2063514688805.78,14.6255875977741,0.72824666001736,24.3197343741684,20.1619046967128,75.383
BRA,Brazil,2018,1916933708352.71,15.0950416297894,0.683439571425594,28.876203376153,19.8950877838984,75.633
BRA,Brazil,2019,1873288158838.63,15.5167908016709,0.651994346081362,28.8902578697354,19.9835812871943,75.809
BRA,Brazil,2020,1476107292151.95,16.1158206044059,0.579350709708032,32.3020785443492,20.1351530146558,74.506
BRA,Brazil,2021,1670647464062.96,19.521885020934,0.425360907216456,37.6563307592575,18.5475883604547,73.038
BRA,Brazil,2022,1951923832083.87,18.0882204442791,0.360180890872169,38.8160659764321,18.4022127200972,74.872
BRA,Brazil,2023,2191131869706.02,15.7606472061782,0.395928695574996,33.6662298301284,19.0426107944103,75.848
BRA,Brazil,2024,2185821648943.86,16.9814356039822,0.405467027627251,35.5845239385389,18.7696027831201,76.023
BRA,Brazil,2025,NA,NA,NA,NA,NA,NA
BRA,Brazil,NA,NA,NA,NA,NA,NA,NA
CAN,Canada,1960,40563768946.9503,NA,NA,NA,NA,71.1331707317073
CAN,Canada,1961,41038192837.9035,22.6268836865309,1.99918455690026,35.810465007449,16.0627542530726,71.3460975609756
CAN,Canada,1962,42336211555.8268,23.1924191378908,1.85988823339904,35.5113198692233,15.9809779670372,71.3670731707317
CAN,Canada,1963,45140337826.9869,23.0238891401817,1.86284592763531,35.3317795610907,16.0175115991736,71.3807317073171
CAN,Canada,1964,49503663836.3665,23.9909880969918,1.88571494336137,37.0015575200833,16.0220845565781,71.7763414634146
CAN,Canada,1965,54649410478.5226,26.4177554316064,1.81016659700882,36.8945520983079,15.9613284278992,71.8721951219512
CAN,Canada,1966,61252415404.686,27.1002716722145,1.86281377101388,38.3052936900165,16.7908633969768,72.0043902439024
CAN,Canada,1967,65856924423.9721,24.4044252207284,1.79935650480125,39.1242195642224,18.0883004029739,72.2078048780488
CAN,Canada,1968,72048833006.1602,23.4765028572865,1.61340850346382,40.727384956863,18.8494741459903,72.3534146341463
CAN,Canada,1969,79405011124.8208,24.183250320731702,1.35978347208384,41.8858994891117,19.4359555946181,72.5014634146341
CAN,Canada,1970,88192257632.3093,22.1242947392729,1.39783160033129,41.4922765180909,20.9881295150224,72.7004878048781
CAN,Canada,1971,99606454743.5136,23.096440598999,2.94819452761436,40.6869585929765,21.1149845224718,73.0292682926829
CAN,Canada,1972,113463848873.624,23.1263301089843,1.16084656651465,41.8490864463021,21.0634347533532,72.9339024390244
CAN,Canada,1973,131764343565.643,24.3273663064838,1.22261658426849,44.2882822502655,20.4010517120067,73.1626829268293
CAN,Canada,1974,160949188139.059,25.8512406581645,1.39602166927373,48.084501970309,20.7555756301704,73.2375609756098
CAN,Canada,1975,174419757176.563,24.8354499960847,1.45942491323998,45.855654524918,22.3317832261733,73.5217073170732
CAN,Canada,1976,207271612576.065,25.1167234534298,1.31580656558804,44.2653442795685,22.1715722102007,73.8560975609756
CAN,Canada,1977,212325176304.654,24.2879094203223,1.17025687783266,45.7583788338602,22.6790192058225,74.2156097560976
CAN,Canada,1978,219369542386.254,23.4947302721084,0.99545694441135,48.844517999706,22.1431998295265,74.529756097561
CAN,Canada,1979,243891124295.715,25.1415795084268,0.989698733234704,52.2380473828747,21.4169658821367,74.8663414634146
CAN,Canada,1980,274776566028.053,23.7626589533241,1.28959497847156,53.3179757243811,21.5109616586718,75.1021951219512
CAN,Canada,1981,307246642755.859,25.2960435228772,1.23339725480528,52.1025741262576,21.4020056575397,75.4978048780488
CAN,Canada,1982,314647807408.608,19.9239530013061,1.18962434077573,46.6158827969427,22.949345794874,75.7251219512195
CAN,Canada,1983,341866277182.733,20.2214015133534,0.988487567147771,46.7088835933124,22.6673090981591,76.0604878048781
CAN,Canada,1984,356718400123.543,20.9603754226319,0.944034716041094,52.4766984280909,22.0352997709887,76.3319512195122
CAN,Canada,1985,366186012449.652,21.5336371835921,0.91377427539001,52.8419465348871,22.0544090619107,76.3273170731707
CAN,Canada,1986,379006836991.724,21.6803068568065,0.994040150630969,53.0651501053871,22.0929305204793,76.4639024390244
CAN,Canada,1987,433134238310.709,22.1777844328059,1.31816778174498,50.8663917985291,21.5055298640517,76.7787804878049
CAN,Canada,1988,509380027626.554,23.5060472743398,1.29662488995999,51.3657811368429,21.1214336075955,76.8587804878049
CAN,Canada,1989,567211993243.243,23.6100294976466,1.79419351491939,50.0666340073171,21.3687444068382,77.1248780487805
CAN,Canada,1990,596075591360.987,21.3042109213358,1.50766067284807,49.9944644220497,22.6182277236122,77.4365853658537
CAN,Canada,1991,612527712315.615,19.3412969720978,1.24276123131684,49.2234668475419,24.0167404559594,77.5934146341464
CAN,Canada,1992,594387358318.855,18.377419839763,1.18367554138942,52.7380309449972,24.444626939630002,77.8380487804878
CAN,Canada,1993,579053561739.4,18.4749885213182,1.09893087887878,58.2507961453047,23.8860993498314,77.7048780487805
CAN,Canada,1994,579944346807.264,19.5160940033233,1.09525810706129,64.3915441455001,22.6779482102903,77.8717073170732
CAN,Canada,1995,605961090061.207,19.380342728238,1.03476948386834,69.0617480799547,21.6585439761622,77.9773170731707
CAN,Canada,1996,630607994132.747,18.9277232582103,1.04531178311831,70.2600734560392,20.7605188908557,78.220243902439
CAN,Canada,1997,654986999855.554,21.218002084034,0.993788591465188,74.3366100816522,19.8533457566752,78.4124390243903
CAN,Canada,1998,634000000000,21.0452729764529,0.829909353323744,78.0811853628611,19.8366043300703,78.6236585365854
CAN,Canada,1999,678412196271.118,20.6842428493616,0.812842623716166,80.1150293129295,19.3207377194749,78.8390243902439
CAN,Canada,2000,744773415931.587,20.6144677111521,0.931281553452429,82.7653578503214,19.1064161806335,79.1668292682927
CAN,Canada,2001,738981792355.372,19.6713949333135,1.0861994547665,78.3442183943698,19.5093203790186,79.3980487804878
CAN,Canada,2002,760649334098.005,19.7393454062916,1.08479328329522,75.7070320779233,19.7787192119877,79.5307317073171
CAN,Canada,2003,895540646634.787,20.4666776118118,0.899226809998674,69.8400946170607,19.8962017689692,79.7151219512195
CAN,Canada,2004,1026690238278.25,21.3828605310678,0.932186964148048,70.1924199909562,19.4174844503805,79.9921951219512
CAN,Canada,2005,1173108598778.68,22.6320421110981,0.94708626967041,69.7591330167357,19.0759109803014,80.1126829268293
CAN,Canada,2006,1319264809590.97,23.5958930196569,1.01355939144957,68.0521644769988,19.2487641773811,80.5436585365854
CAN,Canada,2007,1468820407783.26,23.9078762217461,0.970654173316653,66.2834197482347,19.2505356033619,80.5436585365854
CAN,Canada,2008,1552989690721.65,24.0725027760344,1.083871149194,67.0236083618983,19.7194394824506,80.7246341463415
CAN,Canada,2009,1374625142157.29,21.9594942895654,1.14470768476526,58.4743918224897,21.9645855050549,81.0660975609756
CAN,Canada,2010,1617343367486.26,23.4820046985497,1.11135202971694,60.2081215044483,21.4754574603582,81.3221951219512
CAN,Canada,2011,1793326630174.52,24.1514534714945,0.97540725097113,62.4987387708328,21.1458668604215,81.4826829268293
CAN,Canada,2012,1828366481521.6,24.867543598009,1.08374652233653,62.5955489395005,21.0578451788387,81.6636585365854
CAN,Canada,2013,1846597421834.98,24.907675073032,1.05338098055318,62.2310749013405,20.7043347111761,81.7448780487805
CAN,Canada,2014,1805749878439.94,24.8707076104681,1.00142284689661,64.3786621564923,20.266560128167,81.7843902439025
CAN,Canada,2015,1556508816217.14,23.8215933948339,0.760300145238936,66.1649020669781,20.8778251262785,81.8258536585366
CAN,Canada,2016,1527994741907.43,22.7611201594839,1.13153974027004,65.3636845215556,21.0480401948524,81.94
CAN,Canada,2017,1649265644244.09,23.5504692286096,1.19543575451553,65.1010608504649,20.7033313853187,81.8078048780488
CAN,Canada,2018,1725329192783.02,23.3773111619236,1.43322615679352,66.5998858508762,20.6814326967462,81.8036585365854
CAN,Canada,2019,1743725183672.52,23.0424241743147,1.46171259938134,66.1714852804959,20.6634960880685,82.1585365853659
CAN,Canada,2020,1655684730000.19,22.6747176119532,1.08436897113225,61.1567709632763,22.7011077555498,81.53
CAN,Canada,2021,2022378748423.23,24.3050554969726,0.553902422386893,62.2468367159421,21.2842897783513,81.4514634146342
CAN,Canada,2022,2190411080134.32,25.3186668256785,1.80390457488184,67.3176215563989,20.4184233971953,81.0948780487805
CAN,Canada,2023,2173339670064.33,23.8949011694691,2.90468017061162,66.6323313370668,20.9054437744776,81.6263414634146
CAN,Canada,2024,2243636826633.76,23.2003491794218,2.96220294420494,65.1499212653783,NA,82.1080487804878
CAN,Canada,2025,NA,NA,NA,NA,NA,NA
CAN,Canada,NA,NA,NA,NA,NA,NA,NA
CHN,China,1960,59846235024.7318,39.4986681327632,NA,6.30557627967827,12.6315075001697,33.419
CHN,China,1961,50162299349.7871,22.7572483035064,-1.01552778731319,5.80854553672362,14.4789051745081,40.158
CHN,China,1962,47310737754.2287,15.7035408173779,0.820455548748518,5.56552301863999,12.8788529234996,50.959
CHN,China,1963,50812227918.5753,21.7166309297306,2.45764740395145,5.66206229848909,13.7181229514749,51.67
CHN,China,1964,59821862703.4023,24.3011524546751,2.32068298706855,5.71690657135873,12.8539417396618,52.343
CHN,China,1965,70565994356.1828,27.0515096880037,2.38136810251949,5.89947047155192,11.9445084043288,53.001
CHN,China,1966,76854053259.209,30.4013318657505,2.78733183821693,5.92798922996829,12.2410147991543,53.662
CHN,China,1967,73011350596.2485,23.8201111605653,2.5706976197388,5.58233749508179,11.0604206075442,54.401
CHN,China,1968,70980323818.7853,24.888290626073,2.61090262648529,5.57889818889779,11.2910610049216,55.191
CHN,China,1969,79847786729.1898,24.9642038256092,2.74000210569558,4.94137678904207,11.8939817876583,55.988
CHN,China,1970,92752930873.1912,32.8162153192607,2.76167556645304,4.82548633004292,11.1018656389594,56.824
CHN,China,1971,99959013879.6308,33.5845171488947,2.74691554961857,4.94556999727203,11.9839076723017,57.731
CHN,China,1972,113871930713.841,31.1982006102093,2.45735692952286,5.66747218523763,12.1533346371993,58.579
CHN,China,1973,138764340892,32.9034962037238,2.28339536396383,8.08353927809897,11.6206621748895,59.496
CHN,China,1974,144418433058.472,33.1534340901066,2.06595501335632,10.3375065660458,12.1919355977685,60.241
CHN,China,1975,163687619735.857,34.9804771441711,1.76639178162482,9.97608739521729,11.8450875406497,60.952
CHN,China,1976,154196810058.643,33.1642759720738,1.54733797287665,9.59190335673938,12.8173436664885,61.225
CHN,China,1977,175226595859.778,33.8227621398292,1.36277947570678,9.32019932240708,12.6866130122258,62.458
CHN,China,1978,149788617886.179,37.5415882273122,1.33818233834084,15.3969242292662,13.0427702996092,63.102
CHN,China,1979,178573913043.478,36.2372832294507,1.33392795351687,16.5186070559018,13.9218932606155,63.704
CHN,China,1980,191487500000,34.544058348021,1.25422105193987,21.5410562047131,13.9021259002981,64.243
CHN,China,1981,196218253968.254,32.8896636883936,1.28095234429252,23.7438255910369,13.3375128925921,64.778
CHN,China,1982,205480916030.534,31.9192153428932,1.47267476016581,19.6554747616457,13.3720930232558,65.249
CHN,China,1983,231130268199.234,31.8645996336511,1.4449496950092,17.886713506127,14.1218400331538,65.728
CHN,China,1984,260442857142.857,34.3128885510943,1.31206876113779,18.9963398130909,15.2350392189128,66.148
CHN,China,1985,310064625850.34,38.9914630864753,1.36169911825369,20.6743372843961,14.3726894766287,66.532
CHN,China,1986,301310144927.536,37.6578802293366,1.48739892914903,19.8450541369327,14.0093504694474,66.887
CHN,China,1987,273455156950.673,37.2550720459819,1.6036050865576,24.8138336744697,13.2616164183632,67.263
CHN,China,1988,312888888888.889,39.0114582938763,1.61007108578698,30.0133389183239,12.6479640151515,67.607
CHN,China,1989,348380566801.619,37.1432672399768,1.53316999599862,25.061554891412,13.3410807669959,67.93
CHN,China,1990,361560229445.507,34.0914985430681,1.46730321087928,24.2259824799678,13.8241951178238,68.155
CHN,China,1991,384510452961.672,35.5377442696039,1.36443400840349,25.8729814947102,14.1652583265748,68.61
CHN,China,1992,428502354788.069,39.3081668840399,1.2255362283362,30.0340940533808,14.5924617887132,69.059
CHN,China,1993,446557291212.148,43.4763551900211,1.14961943083465,35.9086416582146,14.5079383691097,69.492
CHN,China,1994,566929539493.172,40.2783746945492,1.13026063215591,35.605463524878,14.2435256701499,69.835
CHN,China,1995,738190896227.55,39.092189056179,1.08650915088974,34.1049521589323,13.4546321618702,70.363
CHN,China,1996,868523936530.083,37.7768637845413,1.04814151412165,33.6287512313005,13.3454091227604,70.823
CHN,China,1997,967753570434.667,35.7413524462449,1.02345002419879,34.3135763220021,13.9060143346837,71.227
CHN,China,1998,1037134141760.35,34.9859486932226,0.959550406298151,32.1717399357488,15.0970314649113,71.601
CHN,China,1999,1103843203575.64,34.2336141056633,0.865851392993279,33.2255380760054,16.5121269789853,71.952
CHN,China,2000,1223754919971.05,33.6326827140045,0.787956592953992,39.0109424774998,16.9834545142268,72.288
CHN,China,2001,1355036590251.52,35.523858010134,0.726380637838525,38.0826469518334,16.56557352932,72.675
CHN,China,2002,1489821682050.54,36.0687816828708,0.669999567758626,42.1944423387413,16.2233328656845,73.034
CHN,China,2003,1683903309843.85,39.4280130265115,0.622860936133583,51.0774801301803,15.4631349581316,73.385
CHN,China,2004,1984196551300.44,41.6343741627493,0.593932815112141,58.640334040843896,14.7768955354751,73.727
CHN,China,2005,2317551298052.05,40.178086700104,0.588124989556992,61.3600749408237,14.9800297513263,74.085
CHN,China,2006,2791498472804.33,39.6897003482818,0.558374367373002,63.5695798621627,15.0329501874396,74.404
CHN,China,2007,3604055822571.63,40.2220879226288,0.522271866392275,61.2664640006176,14.8435861590045,74.789
CHN,China,2008,4667346414521.95,41.9607249432501,0.51238693163744,56.7111330003209,14.7289171300496,74.833
CHN,China,2009,5189577094997.58,44.9282638913962,0.497381400884935,44.4197644331119,14.9931908239159,75.317
CHN,China,2010,6192564874453.29,46.1023443345586,0.482959688678361,49.8540722338977,14.837784222569,75.668
CHN,China,2011,7671757207851.29,46.2703012824496,0.546457594880274,49.9458272253643,15.511543498627,75.889
CHN,China,2012,8673664713189.24,45.8169211701107,0.678345458846803,47.4802130784317,15.9047696976095,76.2
CHN,China,2013,9743124247267.24,45.9224093546636,0.666072977690069,45.9160413795571,15.9462837052091,76.452
CHN,China,2014,10674533168257.4,45.3115352657107,0.630326389541893,44.0684564812532,15.8783188765672,76.714
CHN,China,2015,11280814787468.9,42.7349872564364,0.581456146657648,38.6971848362625,16.2578121496943,76.975
CHN,China,2016,11456024084962,42.1386166189127,0.573050906069647,36.177170692978,16.4004661104345,77.214
CHN,China,2017,12537559062282.9,42.5497375507577,0.605245013482969,36.95085261586,16.501760892272,77.235
CHN,China,2018,14147765772963.8,43.313827489682,0.467672053461959,36.8943843914718,16.8365384091475,77.709
CHN,China,2019,14560167101283.4,42.6695374085222,0.354740890170827,35.1994202738836,17.1510123948127,77.94
CHN,China,2020,14996414166715.1,42.5723735094229,0.238040870229883,34.0389507864581,17.6037978191606,78.019
CHN,China,2021,18201698719564,42.6822612949312,0.0892522000412526,36.5206911762676,16.3512045683208,78.117
CHN,China,2022,18316765021690.2,42.3554333470499,-0.0130995013525784,37.440719876366,16.6626986358672,78.202
CHN,China,2023,18270356654533.2,41.1297102455381,-0.103794531589067,36.1051923691138,17.1891419707315,77.953
CHN,China,2024,18743803170827.2,40.6111616668625,-0.123063407363995,37.1984201388065,16.6332619368971,78.017
CHN,China,2025,NA,NA,NA,NA,NA,NA
CHN,China,NA,NA,NA,NA,NA,NA,NA
